"id","exam_id","module_type","question_number","question_type","difficulty_level","question_markdown_backup","question_image_url","options_markdown_backup","correct_answer","explanation_markdown_backup","points","topic_tags","created_at","updated_at","table_data","correct_answers","content_format","question_html","options_html","explanation_html","question_text","options","explanation","html_migration_status","deleted_at"
"eebff66c-f780-4eca-97b0-8c27ac8691fb","62907b17-3513-4bcb-8d7f-54ab4e4bd1a2","english2","13","multiple_choice","medium","Consumers increasingly expect that goods they purchase online will be delivered rapidly, even as soon as the day of purchase. Although efficiencies in long-distance transport of parcels have greatly improved delivery times, last-mile logistics (the final step in delivering goods to consumers) present a bottleneck for delivery companies. Time pressure resulting from consumer expectations is not the only challenge; other obstacles, such as complex and inefficient delivery routes, persist. While innovations to mitigate these challenges have been emerging—the use of autonomous delivery robots, for instance—success has been constrained due to the additional complications that arise (e.g., robots travel relatively slowly since they must navigate many ground-level obstacles). Consequently, ______

Which choice most logically completes the text?","","{""A"":""the use of autonomous delivery robots may enable delivery companies to meet consumers' expectations now but likely is not viable as a permanent solution."",""B"":""innovations in last-mile logistics seem posed to increase consumers' expectations for rapid delivery."",""C"":""delivery companies should invest more funds in proven long-distance transport technologies than in untested last-mile solutions."",""D"":""in the near term, delivery companies are unlikely to overcome the impediments associated with last-mile logistics.""}","D","","1","[""writing_language""]","2025-09-06T05:36:52.287183+00:00","2025-10-03T23:31:02.776795+00:00","","","html","<div style=""font-size: 16px;"">
        <style>
          ul { list-style: disc !important; margin-left: 1.2em; }
          h4 { font-weight: bold !important; margin-top: 1.5em; }
        </style>
        <p>Consumers increasingly expect that goods they purchase online will be delivered rapidly, even as soon as the day of purchase. Although efficiencies in long-distance transport of parcels have greatly improved delivery times, last-mile logistics (the final step in delivering goods to consumers) present a bottleneck for delivery companies. Time pressure resulting from consumer expectations is not the only challenge; other obstacles, such as complex and inefficient delivery routes, persist. While innovations to mitigate these challenges have been emerging—the use of autonomous delivery robots, for instance—success has been constrained due to the additional complications that arise (e.g., robots travel relatively slowly since they must navigate many ground-level obstacles). Consequently, <span class=""blank-line"" style=""text-decoration: underline; letter-spacing: 2px;"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</span></p>
      </div>
      <div style=""font-size: 16px;"">
        <style>
          ul { list-style: disc !important; margin-left: 1.2em; }
          h4 { font-weight: bold !important; margin-top: 1.5em; }
        </style>
        <br>Which choice most logically completes the text?
      <div><div>","","","Consumers increasingly expect that goods they purchase online will be delivered rapidly, even as soon as the day of purchase. Although efficiencies in long-distance transport of parcels have greatly improved delivery times, last-mile logistics (the final step in delivering goods to consumers) present a bottleneck for delivery companies. Time pressure resulting from consumer expectations is not the only challenge; other obstacles, such as complex and inefficient delivery routes, persist. While innovations to mitigate these challenges have been emerging—the use of autonomous delivery robots, for instance—success has been constrained due to the additional complications that arise (e.g., robots travel relatively slowly since they must navigate many ground-level obstacles). Consequently, ______

Which choice most logically completes the text?","{""A"":""the use of autonomous delivery robots may enable delivery companies to meet consumers' expectations now but likely is not viable as a permanent solution."",""B"":""innovations in last-mile logistics seem posed to increase consumers' expectations for rapid delivery."",""C"":""delivery companies should invest more funds in proven long-distance transport technologies than in untested last-mile solutions."",""D"":""in the near term, delivery companies are unlikely to overcome the impediments associated with last-mile logistics.""}","","pending",""
"ab2c93df-ac93-42bf-97bc-1ffe8befa6b4","442cceeb-f9c7-4dc4-a48c-c102cf9f4fd6","math1","21","grid_in","medium","In triangle ABC, BC = 36$\sqrt{3}$ . What is the value of cos A?","","","1/2","","1","[""algebra_problem_solving""]","2025-09-29T23:06:56.622144+00:00","2025-09-29T23:06:56.622144+00:00","","[""1/2"",""0.5""]","html","<br><span style=""""><span style=""""><img src=""https://r2.bluebook.plus/img/61673234766908018748.png"" width=""567"" height=""392""></span></span><br><span style=""""><span style=""""><span style=""font-style:normal"">In triangle</span><b><i><span style=""font-weight:bold""><span style=""font-style:italic"">&nbsp;ABC</span></span></i></b><span style=""font-style:normal"">, </span><b><i><span style=""font-weight:bold""><span style=""font-style:italic"">BC</span></span></i></b><span style=""font-style:normal"">&nbsp;= 36</span>$\sqrt{3}$&nbsp;<span style=""font-style:normal"">. What is the value of cos</span><b><span style=""font-weight:bold""><span style=""font-style:normal"">&nbsp;A</span></span></b><span style=""font-style:normal"">?</span></span></span><br></div></div><div class=""question-left""></div></div><div class=""question-tools""><div class=""exclude-toggle-icon ""></div></div></div><div class=""question-title ""></div><div><div><div class=""textarea-border""><input class=""textarea-input"" value=""""></div></div></div></div>","","","In triangle ABC, BC = 36$\sqrt{3}$ . What is the value of cos A?","","","pending",""
"b57bd942-2dd8-44a5-9f46-4d3ffa7ad7e1","442cceeb-f9c7-4dc4-a48c-c102cf9f4fd6","math1","22","multiple_choice","medium","The positive number a is 2,047% of the sum of the positive numbers b and c, and b is 89% of c. What percent of b is a?","","{""A"":""21.36%"",""B"":""38.69%"",""C"":""2,300%"",""D"":""4,347%""}","D","","1","[""algebra_problem_solving""]","2025-09-29T23:06:56.622144+00:00","2025-09-29T23:06:56.622144+00:00","","","html","<div style=""font-size: 16px;"">
        <style>
          ul { list-style: disc !important; margin-left: 1.2em; }
          h4 { font-weight: bold !important; margin-top: 1.5em; }
        </style>
        <span style=""""><span style=""""><span style=""font-style:normal"">The positive number </span><b><span style=""font-weight:bold""><span style=""font-style:normal"">a</span></span></b><span style=""font-style:normal"">&nbsp;is </span><b><span style=""font-weight:bold""><span style=""font-style:normal"">2,047%</span></span></b><span style=""font-style:normal"">&nbsp;of the sum of the positive numbers </span><b><span style=""font-weight:bold""><span style=""font-style:normal"">b</span></span></b><span style=""font-style:normal"">&nbsp;and </span><b><span style=""font-weight:bold""><span style=""font-style:normal"">c</span></span></b><span style=""font-style:normal"">, and </span><b><span style=""font-weight:bold""><span style=""font-style:normal"">b</span></span></b><span style=""font-style:normal"">&nbsp;is </span><b><span style=""font-weight:bold""><span style=""font-style:normal"">89%</span></span></b><span style=""font-style:normal"">&nbsp;of </span><b><span style=""font-weight:bold""><span style=""font-style:normal"">c</span></span></b><span style=""font-style:normal"">. What percent of </span><b><span style=""font-weight:bold""><span style=""font-style:normal"">b</span></span></b><span style=""font-style:normal"">&nbsp;is </span><b><span style=""font-weight:bold""><span style=""font-style:normal"">a</span></span></b><span style=""font-style:normal"">?</span></span></span><br>
      </div>
    </div></div><div class=""question-left""></div></div><div class=""question-tools""><div class=""exclude-toggle-icon ""></div></div></div><div class=""question-title ""></div><div><div>","","","The positive number a is 2,047% of the sum of the positive numbers b and c, and b is 89% of c. What percent of b is a?","{""A"":""21.36%"",""B"":""38.69%"",""C"":""2,300%"",""D"":""4,347%""}","","pending",""
"1b7abd12-7ac7-4696-bc88-2d7ccda90a81","7393e049-b80d-4e3e-9056-cd7862f10a50","math2","21","grid_in","medium","The function f is defined by f(x)= $\frac{\left|x\right|}{a}$ - 14, where a < 0. What is the product of f(15a) and f(8a)?","","","638","","1","[""advanced_math""]","2025-09-29T23:06:58.314028+00:00","2025-09-29T23:06:58.314028+00:00","","[""638""]","html","<span style=""""><span style=""""><span style=""font-style:normal"">The function f is defined by f(x)= </span>$\frac{|x|}{a}$&nbsp;<span style=""font-style:normal"">&nbsp;- 14, where a &lt; 0. What is the product of f(15a) and f(8a)?</span></span></span><br></div></div><div class=""question-left""></div></div><div class=""question-tools""><div class=""exclude-toggle-icon ""></div></div></div><div class=""question-title ""></div><div><div><div class=""textarea-border""><input class=""textarea-input"" value=""""></div></div></div></div>","","","The function f is defined by f(x)= $\frac{|x|}{a}$ - 14, where a < 0. What is the product of f(15a) and f(8a)?","","","pending",""
"c6a57c2e-5576-4bb0-b6be-9600cc26979e","b69144c4-022a-4474-9c28-6779e07e192e","english1","2","multiple_choice","medium","The dates that archaeologists assign to most of the colossal sculptures of human heads produced by the Olmec civilization of Mesoamerica are necessarily ______. The majority of the sculptures have been moved from their original context, making precise dating impossible.

Which choice completes the text with the most logical and precise word or phrase?","","{""A"":""uncontroversial"",""B"":""irrelevant"",""C"":""applicable"",""D"":""approximate""}","D","","1","[""reading_comprehension""]","2025-09-23T03:03:00.01158+00:00","2025-10-03T23:31:02.776795+00:00","","","html","<p>The dates that archaeologists assign to most of the colossal sculptures of human heads produced by the Olmec civilization of Mesoamerica are necessarily <u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>. The majority of the sculptures have been moved from their original context, making precise dating impossible.</p><p><br>Which choice completes the text with the most logical and precise word or phrase?</p>","","","The dates that archaeologists assign to most of the colossal sculptures of human heads produced by the Olmec civilization of Mesoamerica are necessarily       . The majority of the sculptures have been moved from their original context, making precise dating impossible.

Which choice completes the text with the most logical and precise word or phrase?","{""A"":""{\""text\"":\""uncontroversial\""}"",""B"":""{\""text\"":\""irrelevant\""}"",""C"":""{\""text\"":\""applicable\""}"",""D"":""{\""text\"":\""approximate\""}""}","","pending",""
"746bf370-1e9d-455d-8397-b224ca9af392","62907b17-3513-4bcb-8d7f-54ab4e4bd1a2","english2","4","multiple_choice","medium","During the 2007-2010 financial crisis, the United States furnished billions of dollars to selected countries' central banks via mechanisms called swap lines. Aditi Sahasrabuddhe found that countries' policy environments seem to have been ______ swap line decisions; the probability that banks would be granted swap lines was 0.20 in countries open to foreign-capital inflows and 0.03 in countries with policies restricting such inflows.

Which choice completes the text with the most logical and precise word or phrase?","","{""A"":""predicated on"",""B"":""mediated by"",""C"":""material to"",""D"":""decoupled from""}","C","","1","[""writing_language""]","2025-09-06T05:36:52.053345+00:00","2025-10-03T23:31:02.776795+00:00","","","html","<div style=""font-size: 16px;"">
        <style>
          ul { list-style: disc !important; margin-left: 1.2em; }
          h4 { font-weight: bold !important; margin-top: 1.5em; }
        </style>
        <p>During the 2007-2010 financial crisis, the United States furnished billions of dollars to selected countries' central banks via mechanisms called swap lines. Aditi Sahasrabuddhe found that countries' policy environments seem to have been <span class=""blank-line"" style=""text-decoration: underline; letter-spacing: 2px;"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</span> swap line decisions; the probability that banks would be granted swap lines was 0.20 in countries open to foreign-capital inflows and 0.03 in countries with policies restricting such inflows.</p>
      </div>
      <div style=""font-size: 16px;"">
        <style>
          ul { list-style: disc !important; margin-left: 1.2em; }
          h4 { font-weight: bold !important; margin-top: 1.5em; }
        </style>
        <br>Which choice completes the text with the most logical and precise word or phrase?
      <div><div>","","","During the 2007-2010 financial crisis, the United States furnished billions of dollars to selected countries' central banks via mechanisms called swap lines. Aditi Sahasrabuddhe found that countries' policy environments seem to have been ______ swap line decisions; the probability that banks would be granted swap lines was 0.20 in countries open to foreign-capital inflows and 0.03 in countries with policies restricting such inflows.

Which choice completes the text with the most logical and precise word or phrase?","{""A"":""predicated on"",""B"":""mediated by"",""C"":""material to"",""D"":""decoupled from""}","","pending",""
"06687253-b970-41ed-a728-0dc5bd45a753","9edd5379-d592-4d77-9d5a-551163a8dd41","english1","5","multiple_choice","medium","The following text is adapted from Jason Reynolds’s 2016 novel Ghost. The narrator, who is in middle school, is at a bus stop.Just go there [to the bus stop] to look at the people working out. See, the gym across the street has this big window—like the whole wall is a window—and they have those machines that make you feel like you walking up steps and so everybody just be facing the bus stop, looking all crazy like they’re about to pass out. And trust me, there ain’t nothing funnier than that. So I check that out for a little while like it’s some kind of movie: The about to Pass Out Show, starring stair-stepper person one through ten.©2016 by Jason Reynolds

Which choice best states the main purpose of the text?","","{""A"":""To discuss a movie that the narrator saw in a theater."",""B"":""To give a reason why the narrator is excited to start middle school."",""C"":""To describe an activity that the narrator finds amusing."",""D"":""To explain a problem that the narrator has overcome.""}","C","","1","[""reading_comprehension""]","2025-09-06T05:36:41.561314+00:00","2025-10-03T23:31:02.776795+00:00","","","html","<div style=""font-size: 16px;"">
        <style>
          ul { list-style: disc !important; margin-left: 1.2em; }
          h4 { font-weight: bold !important; margin-top: 1.5em; }
        </style>
        <p>The following text is adapted from Jason Reynolds’s 2016 novel <i>Ghost</i>. The narrator, who is in middle school, is at a bus stop.</p><blockquote style=""margin-left: 15px;""><p>Just go there [to the bus stop] to look at the people working out. See, the gym across the street has this big window—like the whole wall is a window—and they have those machines that make you feel like you walking up steps and so everybody just be facing the bus stop, looking all crazy like they’re about to pass out. And trust me, there ain’t nothing funnier than that. So I check that out for a little while like it’s some kind of movie: <i>The about to Pass Out Show</i>, starring stair-stepper person one through ten.</p></blockquote><p style=""text-align:right;"">©2016 by Jason Reynolds</p>
      </div>
      <div style=""font-size: 16px;"">
        <style>
          ul { list-style: disc !important; margin-left: 1.2em; }
          h4 { font-weight: bold !important; margin-top: 1.5em; }
        </style>
        <br>Which choice best states the main purpose of the text?
      <div><div>","","","The following text is adapted from Jason Reynolds’s 2016 novel Ghost. The narrator, who is in middle school, is at a bus stop.Just go there [to the bus stop] to look at the people working out. See, the gym across the street has this big window—like the whole wall is a window—and they have those machines that make you feel like you walking up steps and so everybody just be facing the bus stop, looking all crazy like they’re about to pass out. And trust me, there ain’t nothing funnier than that. So I check that out for a little while like it’s some kind of movie: The about to Pass Out Show, starring stair-stepper person one through ten.©2016 by Jason Reynolds

Which choice best states the main purpose of the text?","{""A"":""To discuss a movie that the narrator saw in a theater."",""B"":""To give a reason why the narrator is excited to start middle school."",""C"":""To describe an activity that the narrator finds amusing."",""D"":""To explain a problem that the narrator has overcome.""}","","pending",""
"39ff0f1a-4371-4da9-b618-8dc524d8519c","9edd5379-d592-4d77-9d5a-551163a8dd41","english1","1","multiple_choice","medium","The following text is from Darcie Little Badger’s 2021 novel A Snake Falls to Earth. Nina is looking at old family photographs.Nina couldn’t stop looking at the sepia-toned photograph in an oak frame. Propped on the window ledge, it featured a portrait of Great-Great-Grandmother Rosita as a young woman.©2021 by Darcie Little Badger

As used in the text, what does the word “featured” most nearly mean?","","{""A"":""ignored"",""B"":""approved"",""C"":""questioned"",""D"":""displayed""}","D","","1","[""reading_comprehension""]","2025-09-06T05:36:41.561314+00:00","2025-10-03T23:31:02.776795+00:00","","","html","<div style=""font-size: 16px;"">
        <style>
          ul { list-style: disc !important; margin-left: 1.2em; }
          h4 { font-weight: bold !important; margin-top: 1.5em; }
        </style>
        <p>The following text is from Darcie Little Badger’s 2021 novel <i>A Snake Falls to Earth</i>. Nina is looking at old family photographs.</p><blockquote style=""margin-left: 15px;""><p>Nina couldn’t stop looking at the sepia-toned photograph in an oak frame. Propped on the window ledge, it <u>featured</u> a portrait of Great-Great-Grandmother Rosita as a young woman.</p></blockquote><p style=""text-align: right;"">©2021 by Darcie Little Badger</p>
      </div>
      <div style=""font-size: 16px;"">
        <style>
          ul { list-style: disc !important; margin-left: 1.2em; }
          h4 { font-weight: bold !important; margin-top: 1.5em; }
        </style>
        <br>As used in the text, what does the word “featured” most nearly mean?
      <div><div>","","","The following text is from Darcie Little Badger’s 2021 novel A Snake Falls to Earth. Nina is looking at old family photographs.Nina couldn’t stop looking at the sepia-toned photograph in an oak frame. Propped on the window ledge, it featured a portrait of Great-Great-Grandmother Rosita as a young woman.©2021 by Darcie Little Badger

As used in the text, what does the word “featured” most nearly mean?","{""A"":""ignored"",""B"":""approved"",""C"":""questioned"",""D"":""displayed""}","","pending",""
"fea4ca10-5888-447d-93e0-d21d49ccd7c2","71dd55b7-f89d-4ce0-a103-786826412e45","english1","18","multiple_choice","medium","Writer Silvia Moreno-Garcia's love of short fiction began when she read a collection of Edgar Allan Poe's stories as a child, and she would develop into a prolific short story writer herself, publishing pieces like “Ahuizotl” (2015) and “Water” (2007). Yet she's best known as novelist, in part due to her ______ Gothic (2020) earning a spot on the New York Times Best Sellers list.

Which choice completes the text so that it conforms to the conventions of Standard English?","","{""A"":""novel (Mexican"",""B"":""novel Mexican"",""C"":""novel: Mexican"",""D"":""novel, Mexican""}","B","","1","[""reading_comprehension""]","2025-09-06T05:39:26.231391+00:00","2025-10-03T23:31:02.776795+00:00","","","html","<div style=""font-size: 16px;"">
        <style>
          ul { list-style: disc !important; margin-left: 1.2em; }
          h4 { font-weight: bold !important; margin-top: 1.5em; }
        </style>
        <p>Writer Silvia Moreno-Garcia's love of short fiction began when she read a collection of Edgar Allan Poe's stories as a child, and she would develop into a prolific short story writer herself, publishing pieces like “Ahuizotl” (2015) and “Water” (2007). Yet she's best known as novelist, in part due to her <span class=""blank-line"" style=""text-decoration: underline; letter-spacing: 2px;"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</span> Gothic (2020) earning a spot on the <i>New York Times</i> Best Sellers list.</p>
      </div>
      <div style=""font-size: 16px;"">
        <style>
          ul { list-style: disc !important; margin-left: 1.2em; }
          h4 { font-weight: bold !important; margin-top: 1.5em; }
        </style>
        <br>Which choice completes the text so that it conforms to the conventions of Standard English?
      <div><div>","","","Writer Silvia Moreno-Garcia's love of short fiction began when she read a collection of Edgar Allan Poe's stories as a child, and she would develop into a prolific short story writer herself, publishing pieces like “Ahuizotl” (2015) and “Water” (2007). Yet she's best known as novelist, in part due to her ______ Gothic (2020) earning a spot on the New York Times Best Sellers list.

Which choice completes the text so that it conforms to the conventions of Standard English?","{""A"":""novel (Mexican"",""B"":""novel Mexican"",""C"":""novel: Mexican"",""D"":""novel, Mexican""}","","pending",""
"1cbfe48d-a3a9-4416-b87d-01000f658fc3","6f4eb255-3d1a-4e4c-90f3-99364b63c91a","english1","13","multiple_choice","hard","Hypothesizing that lullabies, characterized by their less steady beat, are universally calming to infants. Constance M. Bainbridge and colleagues played a lullaby sung in the Western Nahuatl language and a non-lullaby sung in the Serbian language to a group of infants. The team found that the infants' heart rates and pupil size both decreased more during the lullaby than during the non-lullaby. Since a decrease in heart rate is associated with relaxation, the team concluded that the lullaby relaxed the infants. However, noting that reduced heart rate can also be associated with increased attention, one critic argues that instead, the lullaby simply attracted the infants attention. 

Which finding, if true, would most directly weaken the critic's claim?","","{""A"":""Infants in the study had never heard the Western Nahuatl lullaby before."",""B"":""Pupil size typically increases when a stimulus captures a person's attention."",""C"":""More frequent blinking has also been found to be a reliable indication of attention."",""D"":""Parents of infants in the study preferred the Western Nahuatl lullaby over the Serbian non-lullaby.""}","B","","1","","2025-07-15T22:36:53.334035+00:00","2025-10-03T23:31:02.776795+00:00","","","markdown","<p>Hypothesizing that lullabies, characterized by their less steady beat, are universally calming to infants. Constance M. Bainbridge and colleagues played a lullaby sung in the Western Nahuatl language and a non-lullaby sung in the Serbian language to a group of infants. The team found that the infants&#39; heart rates and pupil size both decreased more during the lullaby than during the non-lullaby. Since a decrease in heart rate is associated with relaxation, the team concluded that the lullaby relaxed the infants. However, noting that reduced heart rate can also be associated with increased attention, one critic argues that instead, the lullaby simply attracted the infants attention. </p><br><p>Which finding, if true, would most directly weaken the critic&#39;s claim?</p>","{""A"":""Infants in the study had never heard the Western Nahuatl lullaby before."",""B"":""Pupil size typically increases when a stimulus captures a person's attention."",""C"":""More frequent blinking has also been found to be a reliable indication of attention."",""D"":""Parents of infants in the study preferred the Western Nahuatl lullaby over the Serbian non-lullaby.""}","","<p>Hypothesizing that lullabies, characterized by their less steady beat, are universally calming to infants. Constance M. Bainbridge and colleagues played a lullaby sung in the Western Nahuatl language and a non-lullaby sung in the Serbian language to a group of infants. The team found that the infants&#39; heart rates and pupil size both decreased more during the lullaby than during the non-lullaby. Since a decrease in heart rate is associated with relaxation, the team concluded that the lullaby relaxed the infants. However, noting that reduced heart rate can also be associated with increased attention, one critic argues that instead, the lullaby simply attracted the infants attention. </p><br><p>Which finding, if true, would most directly weaken the critic&#39;s claim?</p>","{""A"":""Infants in the study had never heard the Western Nahuatl lullaby before."",""B"":""Pupil size typically increases when a stimulus captures a person's attention."",""C"":""More frequent blinking has also been found to be a reliable indication of attention."",""D"":""Parents of infants in the study preferred the Western Nahuatl lullaby over the Serbian non-lullaby.""}","","converted",""
"f4fa62b2-79bc-47a1-be93-dfd3ac426ada","6f4eb255-3d1a-4e4c-90f3-99364b63c91a","math1","15","multiple_choice","medium","$x^2 + y = 71$
$-5x + y = 5$

The solutions to the given system of equations are of the form $(x, y)$. What is a possible value of $x$?","","{""A"":""-11"",""B"":""-6"",""C"":""-5"",""D"":""71""}","A","","1","","2025-07-15T22:36:53.334035+00:00","2025-10-03T23:31:02.776795+00:00","","","markdown","<p><span data-math=""x^2 + y = 71"" data-inline=""true""></span><br><span data-math=""-5x + y = 5"" data-inline=""true""></span></p><br><p>The solutions to the given system of equations are of the form <span data-math=""(x, y)"" data-inline=""true""></span>. What is a possible value of <span data-math=""x"" data-inline=""true""></span>?</p>","{""A"":""-11"",""B"":""-6"",""C"":""-5"",""D"":""71""}","","<p><span data-math=""x^2 + y = 71"" data-inline=""true""></span><br><span data-math=""-5x + y = 5"" data-inline=""true""></span></p><br><p>The solutions to the given system of equations are of the form <span data-math=""(x, y)"" data-inline=""true""></span>. What is a possible value of <span data-math=""x"" data-inline=""true""></span>?</p>","{""A"":""-11"",""B"":""-6"",""C"":""-5"",""D"":""71""}","","converted",""
"92c61e2c-8fff-4d8e-b561-de581ec04615","f47ac10b-58cc-4372-a567-0e02b2c3d479","math2","19","multiple_choice","medium","$x^2 - 4x + y^2 - 8y - 80 = 0$\n\nIn the $xy$-plane, the graph of the given equation is a circle. If this circle is inscribed in a square, what is the perimeter of the square?","","{""A"":""20"",""B"":""40"",""C"":""80"",""D"":""320""}","C","","1","","2025-07-16T02:51:39.429255+00:00","2025-10-03T23:31:02.776795+00:00","","","markdown","<p><span data-math=""x^2 - 4x + y^2 - 8y - 80 = 0"" data-inline=""true""></span></p><br><p>In the <span data-math=""xy"" data-inline=""true""></span>-plane, the graph of the given equation is a circle. If this circle is inscribed in a square, what is the perimeter of the square?</p>","{""A"":""20"",""B"":""40"",""C"":""80"",""D"":""320""}","","<p><span data-math=""x^2 - 4x + y^2 - 8y - 80 = 0"" data-inline=""true""></span></p><br><p>In the <span data-math=""xy"" data-inline=""true""></span>-plane, the graph of the given equation is a circle. If this circle is inscribed in a square, what is the perimeter of the square?</p>","{""A"":""20"",""B"":""40"",""C"":""80"",""D"":""320""}","","converted",""
"21588be9-05df-4aca-8e3d-505745a8a494","6f4eb255-3d1a-4e4c-90f3-99364b63c91a","math2","5","multiple_choice","easy","Hassan put up wire fencing along each edge of a rectangular garden with a length of $x$ feet and a width of $y$ feet. Hassan put up a total length of 44 feet of wire fencing. Which equation represents this situation?","","{""A"":""{\""text\"":\""$2x + 2y = 44$\""}"",""B"":""{\""text\"":\""$x + y = 44$\""}"",""C"":""{\""text\"":\""$2xy = 44$\""}"",""D"":""{\""text\"":\""$xy = 44$\""}""}","A","","1","","2025-07-15T22:36:53.334035+00:00","2025-10-03T23:31:02.776795+00:00","","","markdown","<p>Hassan put up wire fencing along each edge of a rectangular garden with a length of <span data-math=""x"" data-inline=""true""></span> feet and a width of <span data-math=""y"" data-inline=""true""></span> feet. Hassan put up a total length of 44 feet of wire fencing. Which equation represents this situation?</p>","{""A"":""{\""text\"":\""$2x + 2y = 44$\""}"",""B"":""{\""text\"":\""$x + y = 44$\""}"",""C"":""{\""text\"":\""$2xy = 44$\""}"",""D"":""{\""text\"":\""$xy = 44$\""}""}","","<p>Hassan put up wire fencing along each edge of a rectangular garden with a length of <span data-math=""x"" data-inline=""true""></span> feet and a width of <span data-math=""y"" data-inline=""true""></span> feet. Hassan put up a total length of 44 feet of wire fencing. Which equation represents this situation?</p>","{""A"":""{\""text\"":\""$2x + 2y = 44$\""}"",""B"":""{\""text\"":\""$x + y = 44$\""}"",""C"":""{\""text\"":\""$2xy = 44$\""}"",""D"":""{\""text\"":\""$xy = 44$\""}""}","","converted",""
"d928c7cc-28a6-4968-a514-646e6b3c3163","4796f645-9975-4872-b466-e3b5248dcc6c","english1","25","multiple_choice","medium","While researching a topic, a student has taken the following notes:\n\n- The Schomburg Center for Research in Black Culture is a research library in New York City.\n- It was named for Arturo Alfonso Schomburg.\n- It was founded in 1925.\n\nThe student wants to indicate the year the Schomburg Center was founded. Which choice most effectively uses relevant information from the notes to accomplish this goal?","","{""A"":""The Schomburg Center is a research library."",""B"":""The Schomburg Center is located in New York City."",""C"":""The Schomburg Center was founded in 1925."",""D"":""The Schomburg Center was named for Arturo Alfonso Schomburg.""}","C","","1","","2025-07-18T03:43:03.208217+00:00","2025-10-03T23:31:02.776795+00:00","","","markdown","","","","While researching a topic, a student has taken the following notes:\n\n- The Schomburg Center for Research in Black Culture is a research library in New York City.\n- It was named for Arturo Alfonso Schomburg.\n- It was founded in 1925.\n\nThe student wants to indicate the year the Schomburg Center was founded. Which choice most effectively uses relevant information from the notes to accomplish this goal?","{""A"":""The Schomburg Center is a research library."",""B"":""The Schomburg Center is located in New York City."",""C"":""The Schomburg Center was founded in 1925."",""D"":""The Schomburg Center was named for Arturo Alfonso Schomburg.""}","","pending",""
"84634c05-34b3-4fca-851d-a31bfb8c6043","4796f645-9975-4872-b466-e3b5248dcc6c","math1","7","multiple_choice","medium","The function $f$ defined by $f(t) = 14t + 9$ gives the estimated length, in inches, of a pothos plant $t$ months after Shruti purchased it. Which of the following is the best interpretation of $9$ in this context?","","{""A"":""Shruti will keep the pothos plant for $9$ months."",""B"":""The pothos plant is expected to grow $9$ inches each month."",""C"":""The pothos plant is expected to grow to a maximum length of $9$ inches."",""D"":""The estimated length of the pothos plant was $9$ inches when Shruti purchased it""}","D","","1","","2025-07-18T03:43:03.208217+00:00","2025-10-03T23:31:02.776795+00:00","","","markdown","","","","The function $f$ defined by $f(t) = 14t + 9$ gives the estimated length, in inches, of a pothos plant $t$ months after Shruti purchased it. Which of the following is the best interpretation of $9$ in this context?","{""A"":""Shruti will keep the pothos plant for $9$ months."",""B"":""The pothos plant is expected to grow $9$ inches each month."",""C"":""The pothos plant is expected to grow to a maximum length of $9$ inches."",""D"":""The estimated length of the pothos plant was $9$ inches when Shruti purchased it""}","","pending",""
"92eaeb45-22be-48f2-b3f2-305a6e77c05a","4796f645-9975-4872-b466-e3b5248dcc6c","math2","16","multiple_choice","hard","$$g(x) = x^3 + ax^2 + bx + c$$The function $g$ is defined by the given equation, where $a$, $b$, and $c$ are integer constants. The zeros of the function are $-2$, $-7$, and $6$. What is the value of $a$?","","{""A"":""$-84$"",""B"":""$-3$"",""C"":""$3$"",""D"":""$84$""}","C","","1","","2025-07-18T03:43:03.208217+00:00","2025-10-03T23:31:02.776795+00:00","","","markdown","","","","$$g(x) = x^3 + ax^2 + bx + c$$The function $g$ is defined by the given equation, where $a$, $b$, and $c$ are integer constants. The zeros of the function are $-2$, $-7$, and $6$. What is the value of $a$?","{""A"":""$-84$"",""B"":""$-3$"",""C"":""$3$"",""D"":""$84$""}","","pending",""
"2d19d33d-ce1e-4ea8-ac42-0bcff4c03d72","4796f645-9975-4872-b466-e3b5248dcc6c","math1","1","multiple_choice","easy","In triangle $ABC$, the measure of angle $A$ is $34°$ and the measure of angle $B$ is $90°$. What is the measure in degrees, of angle $C$?","","{""A"":""$34$"",""B"":""$56$"",""C"":""$90$"",""D"":""$180$""}","B","","1","","2025-07-18T03:43:03.208217+00:00","2025-10-03T23:31:02.776795+00:00","","","markdown","","","","In triangle $ABC$, the measure of angle $A$ is $34°$ and the measure of angle $B$ is $90°$. What is the measure in degrees, of angle $C$?","{""A"":""$34$"",""B"":""$56$"",""C"":""$90$"",""D"":""$180$""}","","pending",""
